500
239	280	0.273
239	166	0.789
239	106	0.987
239	285	0.780
239	482	0.579
239	68	0.037
239	156	0.658
239	148	0.125
239	300	0.429
239	420	0.247
239	424	0.698
240	119	0.776
242	420	0.692
242	27	0.771
242	121	0.974
242	255	0.127
242	171	0.626
242	25	0.053
242	487	0.780
242	74	0.966
242	243	0.794
243	114	0.178
243	321	0.939
243	344	0.836
243	113	0.733
243	389	0.007
243	38	0.911
243	110	0.714
243	349	0.526
244	16	0.442
244	446	0.101
244	159	0.360
244	162	0.409
244	460	0.012
244	134	1.000
244	422	0.499
244	55	0.434
244	133	0.352
244	256	0.369
244	347	0.074
244	377	0.259
244	141	0.208
244	253	0.233
244	64	0.851
245	35	0.282
245	208	0.912
245	224	0.902
245	134	0.664
245	138	0.193
245	290	0.120
246	378	0.407
246	41	0.004
246	270	0.472
246	274	0.924
246	413	0.650
246	381	0.270
246	305	0.429
246	149	0.555
246	145	0.932
246	154	0.512
246	374	0.217
246	228	0.320
246	438	0.650
246	333	0.401
246	3	0.102
247	354	0.014
247	319	0.107
247	53	0.587
247	57	0.849
247	284	0.746
247	398	0.736
247	225	0.798
247	378	0.834
249	116	0.191
249	308	0.480
249	312	0.574
249	56	0.843
249	27	0.382
249	174	0.091
249	348	0.058
249	103	0.421
249	77	0.459
249	399	0.938
249	134	0.946
250	448	0.605
250	190	0.479
251	391	0.855
251	42	0.474
251	267	0.726
252	466	0.026
252	215	0.568
252	124	0.591
252	332	0.249
252	315	0.444
252	364	0.012
252	325	0.358
252	100	0.084
252	414	0.564
252	346	0.903
252	151	0.329
252	54	0.436
252	219	0.751
252	351	0.051
253	164	0.201
253	19	0.368
253	398	0.518
253	52	0.676
253	229	0.800
253	396	0.460
253	41	0.100
253	441	0.337
253	477	0.604
254	99	0.283
254	43	0.330
254	245	0.566
255	217	0.922
255	439	0.954
255	75	0.936
255	157	0.542
256	234	0.944
256	58	0.417
256	190	0.750
256	178	0.483
257	479	0.503
257	347	0.432
257	30	0.827
257	142	0.949
257	312	0.363
257	254	0.641
257	331	0.730
257	244	0.209
258	162	0.173
258	471	0.114
258	311	0.092
258	113	0.987
258	497	0.311
258	37	0.489
258	157	0.124
258	239	0.225
258	286	0.591
258	397	0.559
258	423	0.977
258	220	0.220
258	158	0.505
258	1	0.395
259	317	0.178
259	41	0.816
259	108	0.067
259	132	0.816
259	238	0.068
259	50	0.373
260	480	0.928
260	206	0.577
260	409	0.296
260	8	0.388
260	24	0.698
260	314	0.685
260	130	0.884
260	448	0.108
260	280	0.878
260	245	0.307
260	311	0.909
260	49	0.725
261	223	0.789
261	281	0.237
262	67	0.427
262	14	0.092
262	389	0.753
262	438	0.542
262	319	0.225
262	336	0.959
262	279	0.790
262	108	0.641
264	467	0.744
264	265	0.953
264	37	0.797
264	85	0.762
264	67	0.969
264	281	0.612
264	210	0.091
264	136	0.895
264	287	0.570
264	390	0.859
264	187	0.243
264	301	0.473
265	77	0.116
265	114	0.601
265	491	0.709
265	456	0.551
265	275	0.988
266	429	0.480
266	122	0.542
266	51	0.489
266	403	0.186
266	319	0.324
266	305	0.867
266	2	0.561
266	77	0.898
266	41	0.790
266	479	0.882
266	296	0.793
266	401	0.299
266	342	0.378
266	161	0.221
267	231	0.961
268	214	0.867
268	451	0.205
268	219	0.009
268	200	0.585
268	178	0.371
268	376	0.077
268	429	0.168
269	383	0.131
269	207	0.990
269	265	0.674
269	160	0.725
269	240	0.038
269	122	0.530
270	78	0.169
270	284	0.914
270	60	0.482
270	423	0.327
270	48	0.226
270	267	0.886
270	245	0.295
270	333	0.100
270	471	0.180
270	242	0.385
270	237	0.349
270	385	0.076
270	376	0.994
270	482	0.749
271	327	0.704
271	266	0.004
271	99	0.738
271	477	0.984
271	361	0.796
271	236	0.374
271	109	0.113
271	497	0.675
271	139	0.777
271	337	0.625
271	490	0.523
271	119	0.091
271	270	0.230
272	226	0.765
272	122	0.039
272	318	0.870
272	32	0.479
273	334	0.761
273	175	0.667
273	73	0.080
273	120	0.682
273	470	0.805
273	264	0.905
273	194	0.195
273	220	0.008
273	27	0.089
273	127	0.433
273	57	0.701
273	496	0.553
273	489	0.228
273	439	0.500
273	442	0.145
274	290	0.977
274	213	0.096
274	402	0.533
274	34	0.861
274	411	0.617
274	453	0.416
274	245	0.414
274	87	0.897
274	164	0.885
274	130	0.206
274	203	0.202
274	371	0.039
275	309	0.221
275	129	0.366
275	24	0.397
275	6	0.083
275	328	0.506
275	73	0.463
275	77	0.556
275	198	0.564
276	374	0.842
276	336	0.034
276	59	0.824
276	439	0.678
276	335	0.344
276	149	0.065
277	262	0.562
277	84	0.007
277	144	0.004
277	37	0.378
278	467	0.691
278	411	0.808
278	229	0.060
278	283	0.485
278	296	0.132
278	131	0.094
278	434	0.294
278	75	0.917
278	58	0.914
278	427	0.427
278	464	0.421
278	74	0.771
279	73	0.887
279	327	0.911
279	150	0.734
280	194	0.930
280	272	0.345
280	494	0.676
280	12	0.970
280	332	0.455
280	375	0.126
281	470	0.794
281	416	0.768
281	422	0.936
281	462	0.159
281	298	0.909
281	320	0.425
281	453	0.190
281	57	0.644
281	78	0.614
281	346	0.244
281	107	0.494
281	397	0.778
281	289	0.962
281	442	0.149
281	105	0.004
282	194	0.517
282	496	0.486
282	101	0.243
282	289	0.470
282	338	0.930
282	239	0.145
282	488	0.707
282	9	0.280
282	203	0.879
282	166	0.704
283	372	0.718
283	28	0.477
283	266	0.998
283	343	0.838
283	73	0.690
283	385	0.076
283	348	0.405
283	293	0.044
283	194	0.172
283	275	0.003
283	211	0.338
283	152	0.521
283	5	0.263
284	440	0.480
284	139	0.360
284	147	0.701
284	154	0.204
284	150	0.755
284	31	0.730
284	497	0.835
284	490	0.124
284	86	0.884
285	218	0.028
285	167	0.274
285	237	0.774
285	324	0.862
285	122	0.463
285	27	0.849
285	345	0.305
285	480	0.077
285	37	0.997
285	60	0.466
285	34	0.933
285	228	0.372
285	3	0.656
285	437	0.436
286	310	0.044
286	271	0.982
286	62	0.382
286	153	0.553
287	450	0.913
287	284	0.858
287	326	0.246
287	366	0.816
288	499	0.393
288	170	0.015
288	409	0.060
288	331	0.618
288	324	0.123
288	91	0.311
288	62	0.564
288	73	0.803
288	114	0.092
288	451	0.846
288	248	0.563
288	54	0.597
289	471	0.576
289	128	0.223
289	173	0.024
289	281	0.627
289	449	0.717
289	373	0.989
289	123	0.786
289	4	0.599
289	265	0.064
289	165	0.013
290	227	0.783
290	185	0.113
290	68	0.041
290	33	0.444
290	213	0.934
290	418	0.973
290	367	0.269
290	425	0.546
290	424	0.075
291	200	0.754
291	324	0.411
291	337	0.251
291	238	0.630
291	4	0.966
291	94	0.591
291	461	0.700
291	97	0.236
291	330	0.677
291	267	0.681
291	122	0.988
292	385	0.300
292	188	0.594
292	378	0.019
292	303	0.436
292	289	0.333
292	401	0.896
292	200	0.947
292	274	0.471
292	415	0.401
292	18	0.397
292	376	0.738
292	94	0.680
293	332	0.564
293	320	0.132
293	164	0.784
293	438	0.307
293	478	0.395
293	229	0.635
293	316	0.337
293	290	0.057
293	219	0.682
293	313	0.465
293	24	0.867
293	409	0.194
294	228	0.159
294	463	0.230
294	170	0.399
294	322	0.658
294	194	0.168
294	144	0.821
294	395	0.151
294	241	0.981
294	352	0.466
295	100	0.385
295	490	0.621
295	340	0.661
295	159	0.882
295	211	0.476
295	380	0.085
295	358	0.239
295	25	0.454
295	430	0.891
295	187	0.517
295	162	0.913
295	208	0.289
295	154	0.989
295	226	0.675
295	130	0.678
296	80	0.496
296	120	0.606
296	29	0.416
296	352	0.406
296	253	0.288
296	189	0.220
296	485	0.700
296	140	0.962
296	109	0.029
296	176	0.081
296	297	0.299
296	462	0.424
296	486	0.793
296	315	0.420
297	327	0.819
297	149	0.551
297	255	0.620
297	73	0.689
297	404	0.961
297	78	0.846
297	112	0.212
297	168	0.392
297	464	0.673
297	137	0.531
297	474	0.724
297	142	0.406
297	97	0.363
297	232	0.590
298	382	0.642
298	297	0.337
298	342	0.248
298	76	0.970
298	396	0.469
298	380	0.502
298	247	0.789
298	184	0.994
298	189	0.248
298	92	0.262
298	118	0.298
298	126	0.800
298	222	0.139
299	456	0.672
299	400	0.727
299	133	0.006
299	28	0.115
299	203	0.070
299	226	0.294
299	48	0.174
299	171	0.123
299	270	0.286
299	424	0.082
299	306	0.458
299	53	0.959
299	128	0.342
300	90	0.100
300	305	0.516
300	218	0.182
300	211	0.664
300	255	0.376
300	276	0.607
300	91	0.749
300	213	0.043
300	323	0.621
300	73	0.398
300	67	0.532
300	231	0.828
300	170	0.683
300	419	0.371
301	324	0.947
301	363	0.674
301	178	0.419
301	303	0.913
301	173	0.176
301	260	0.045
301	182	0.460
301	72	0.058
301	67	0.547
301	64	0.478
301	22	0.156
301	172	0.824
302	397	0.037
303	480	0.621
303	162	0.322
303	43	0.906
303	404	0.533
303	473	0.890
303	379	0.957
303	210	0.592
303	280	0.105
303	151	0.162
303	291	0.177
303	292	0.485
303	308	0.156
303	78	0.034
303	219	0.298
304	214	0.729
304	168	0.188
304	381	0.864
304	371	0.112
304	259	0.576
304	66	0.256
305	282	0.263
305	186	0.800
305	222	0.077
305	311	0.238
305	150	0.995
305	483	0.737
305	134	0.907
305	393	0.585
305	97	0.408
305	189	0.876
305	235	0.395
305	80	0.470
306	251	0.386
306	166	0.254
306	401	0.069
306	486	0.205
306	408	0.675
306	5	0.297
306	78	0.819
306	217	0.795
307	430	0.666
309	416	0.421
309	179	0.658
309	267	0.261
309	381	0.034
309	31	0.850
309	356	0.918
309	90	0.199
309	426	0.453
309	101	0.577
309	20	0.429
309	46	0.379
309	481	0.787
310	469	0.583
310	253	0.660
310	90	0.470
310	47	0.505
310	20	0.118
310	182	0.612
311	457	0.375
311	16	0.799
311	174	0.166
311	49	0.563
311	176	0.456
311	199	0.994
311	225	0.529
311	367	0.119
311	249	0.348
311	48	0.894
311	178	0.362
311	464	0.658
312	279	0.857
312	84	0.563
312	37	0.168
312	274	0.165
312	23	0.995
312	75	0.524
312	255	0.070
312	14	0.142
312	388	0.459
312	348	0.925
312	95	0.341
312	435	0.918
312	52	0.296
313	195	0.687
313	3	0.127
313	443	0.416
314	163	0.416
314	107	0.513
314	191	0.055
314	374	0.729
314	36	0.589
314	387	0.564
314	77	0.696
314	178	0.630
315	201	0.427
315	416	0.314
315	96	0.400
315	375	0.403
315	92	0.528
315	437	0.687
315	137	0.246
316	340	0.984
316	7	0.874
316	123	0.048
316	36	0.202
316	357	0.425
316	33	0.088
316	252	0.517
316	366	0.246
316	444	0.865
316	360	0.102
316	12	0.499
316	44	0.535
317	189	0.295
317	124	0.193
317	68	0.267
318	57	0.384
318	330	0.818
318	202	0.567
318	69	0.096
318	483	0.748
318	455	0.952
318	157	0.931
318	306	0.977
318	89	0.816
318	26	0.603
318	355	0.239
319	412	0.895
319	180	0.942
319	86	0.871
320	496	0.570
320	1	0.710
320	458	0.341
320	151	0.052
320	423	0.257
320	489	0.664
320	21	0.229
320	222	0.584
320	75	0.224
320	90	0.749
320	452	0.025
320	76	0.073
320	195	0.699
321	454	0.471
321	7	0.208
321	109	0.106
321	309	0.213
321	374	0.666
322	106	0.196
322	147	0.655
322	47	0.614
322	236	0.731
322	294	0.318
322	388	0.756
324	362	0.264
324	296	0.154
325	337	0.717
325	18	0.916
325	193	0.518
326	472	0.306
326	172	0.309
326	329	0.494
326	255	0.323
326	218	0.808
326	41	0.074
326	321	0.567
326	346	0.382
327	402	0.765
327	354	0.233
327	76	0.492
327	416	0.589
327	90	0.194
327	45	0.020
327	456	0.368
327	86	0.761
328	447	0.024
328	499	0.138
328	181	0.484
329	93	0.382
329	85	0.190
329	430	0.151
329	263	0.521
329	209	0.209
329	52	0.838
329	249	0.498
329	472	0.108
329	387	0.396
329	142	0.549
329	53	0.334
329	16	0.740
330	498	0.040
330	487	0.711
330	420	0.776
330	119	0.370
330	438	0.908
330	456	0.307
330	118	0.133
330	477	0.414
330	497	0.902
330	467	0.444
330	98	0.739
330	352	0.899
330	369	0.534
331	268	0.063
331	260	0.769
331	96	0.133
331	341	0.974
331	152	0.291
331	453	0.156
331	214	0.931
331	318	0.018
331	482	0.792
331	297	0.631
331	293	0.942
331	448	0.449
331	43	0.105
331	42	0.263
332	50	0.554
332	477	0.270
332	287	0.450
332	223	0.438
332	51	0.361
332	328	0.990
332	482	0.016
332	338	0.578
332	327	0.783
332	294	0.314
332	80	0.946
332	262	0.168
332	317	0.651
332	313	0.342
333	453	0.580
333	184	0.713
333	110	0.189
333	265	0.832
333	149	0.346
333	124	0.239
333	366	0.370
333	150	0.883
333	367	0.309
333	36	0.447
333	407	0.330
333	281	0.370
333	371	0.683
333	269	0.270
334	41	0.052
334	11	0.877
334	286	0.508
334	164	0.155
336	268	0.730
336	263	0.983
336	436	0.118
336	409	0.982
336	480	0.514
336	370	0.350
336	380	0.473
336	267	0.186
336	285	0.191
336	184	0.178
337	227	0.096
337	177	0.207
337	180	0.723
337	29	0.615
337	291	0.436
337	91	0.206
337	170	0.300
337	148	0.050
337	75	0.986
337	485	0.381
337	89	0.924
338	72	0.239
338	164	0.742
338	357	0.530
338	223	0.879
338	495	0.759
339	348	0.605
339	391	0.243
339	406	0.426
339	408	0.446
339	233	0.666
340	491	0.495
340	351	0.302
340	321	0.216
340	380	0.395
341	253	0.065
341	71	0.910
341	248	0.658
341	6	0.203
341	289	0.150
341	356	0.716
341	189	0.186
341	358	0.047
342	327	0.072
342	43	0.621
342	219	0.440
342	24	0.830
342	17	0.059
342	148	0.297
342	276	0.852
342	38	0.656
342	169	0.449
342	402	0.535
344	94	0.550
344	393	0.321
344	152	0.312
344	347	0.915
345	216	0.888
345	492	0.059
345	230	0.088
345	20	0.054
345	18	0.211
345	42	0.895
345	169	0.432
345	490	0.637
345	34	0.118
345	369	0.520
345	401	0.710
346	155	0.508
346	28	0.831
346	16	0.461
346	344	0.627
346	333	0.570
346	116	0.817
346	398	0.320
346	249	0.980
346	87	0.760
346	330	0.054
346	154	0.428
347	260	0.931
347	296	0.762
347	465	0.321
347	451	0.604
347	341	0.959
347	429	0.987
347	362	0.703
347	436	0.676
348	54	0.398
348	84	0.632
348	192	0.016
350	174	0.589
350	343	0.280
350	28	0.536
350	315	0.326
350	200	0.818
350	497	0.749
350	43	0.438
350	100	0.526
350	454	0.146
351	472	0.073
351	274	0.403
351	88	0.697
353	240	0.258
354	474	0.522
354	460	0.139
354	53	0.463
354	89	0.789
354	190	0.850
354	74	0.681
354	192	0.824
354	128	0.714
354	86	0.865
354	346	0.704
355	47	0.258
355	154	0.865
355	74	0.721
355	201	0.763
355	382	0.819
355	110	0.514
355	489	0.802
355	286	0.614
356	286	0.663
356	121	0.134
357	163	0.692
357	295	0.823
358	247	0.078
358	95	0.375
358	394	0.346
358	487	0.289
358	203	0.715
358	409	0.382
358	291	0.013
359	296	0.639
359	25	0.576
359	182	0.852
359	322	0.191
359	111	0.392
359	313	0.649
359	445	0.380
359	61	0.927
359	308	0.185
359	298	0.427
360	230	0.823
360	396	0.773
360	439	0.008
361	265	0.151
361	351	0.369
361	97	0.746
361	35	0.983
361	282	0.647
361	136	0.690
361	498	0.580
361	245	0.969
361	154	0.456
362	443	0.668
362	68	0.141
363	49	0.240
363	411	0.869
363	115	0.422
363	315	0.617
363	366	0.470
363	344	0.490
363	392	0.568
363	298	0.223
363	231	0.306
363	169	0.918
363	338	0.369
363	357	0.057
363	352	0.334
363	101	0.145
364	348	0.799
364	336	0.574
364	24	0.615
364	435	0.596
364	170	0.474
364	71	0.599
364	125	0.782
364	98	0.263
364	137	0.591
364	120	0.717
364	5	0.844
365	377	0.186
365	165	0.074
365	410	0.892
365	425	0.495
365	151	0.952
365	94	0.744
365	491	0.365
365	484	0.275
366	339	0.820
366	34	0.099
366	410	0.188
367	465	0.552
367	67	0.884
367	165	0.691
367	65	0.570
367	277	0.718
367	69	0.518
368	93	0.247
368	63	0.709
368	304	0.781
368	491	0.913
368	60	0.019
368	419	0.674
368	149	0.648
368	135	0.933
368	484	0.653
368	499	0.588
368	325	0.568
368	174	0.408
368	318	0.948
368	333	0.063
369	237	0.723
369	444	0.551
369	146	0.366
369	214	0.005
369	52	0.690
370	31	0.017
370	492	0.142
370	104	0.362
370	317	0.666
370	143	0.541
371	51	0.773
371	214	0.987
371	251	0.830
371	18	0.342
371	466	0.786
371	479	0.692
371	265	0.086
371	273	0.184
371	225	0.431
371	468	0.332
371	296	0.005
371	391	0.724
371	444	0.243
373	66	0.526
373	28	0.616
373	304	0.578
373	246	0.209
374	49	0.033
374	242	0.337
374	174	0.061
375	483	0.299
375	97	0.336
375	108	0.744
375	10	0.136
375	455	0.841
375	17	0.612
375	438	0.411
375	131	0.206
375	208	0.283
376	444	0.436
376	203	0.127
376	247	0.032
376	226	0.349
376	416	0.569
376	333	0.364
376	64	0.946
376	453	0.718
376	330	0.332
376	387	0.021
376	475	0.590
376	263	0.548
377	303	0.514
377	455	0.856
377	186	0.090
377	330	0.742
377	59	0.148
377	453	0.404
377	192	0.601
378	158	0.348
378	67	0.199
378	312	0.634
378	89	0.434
378	326	0.545
378	299	0.845
378	430	0.647
378	199	0.214
378	424	0.499
378	269	0.853
378	442	0.116
378	27	0.201
378	432	0.455
379	470	0.866
379	394	0.169
379	218	0.161
379	180	0.091
379	338	0.094
379	53	0.536
379	302	0.322
379	283	0.944
379	455	0.694
379	153	0.310
379	425	0.483
379	166	0.121
379	342	0.787
380	202	0.631
380	319	0.760
380	246	0.036
380	397	0.364
380	363	0.643
380	96	0.018
380	32	0.381
380	427	0.756
380	257	0.144
380	142	0.966
380	173	0.391
380	272	0.938
380	148	0.187
380	388	0.543
381	190	0.456
381	121	0.600
381	473	0.536
381	271	0.842
381	398	0.070
381	468	0.748
381	113	0.586
381	251	0.121
382	428	0.812
382	187	0.580
382	276	0.039
382	158	0.735
382	339	0.805
382	42	0.347
382	301	0.036
382	213	0.024
384	128	0.620
384	304	0.369
384	418	0.525
384	230	0.094
384	223	0.511
384	385	0.516
384	319	0.544
384	92	0.551
384	286	0.876
384	262	0.806
384	415	0.265
384	193	0.957
384	226	0.323
384	65	0.413
384	307	0.863
385	182	0.463
385	302	0.548
385	250	0.202
385	372	0.254
385	13	0.394
385	356	0.445
385	87	0.795
386	445	0.994
386	400	0.253
386	245	0.112
386	341	0.498
386	422	0.072
386	195	0.957
386	126	0.037
386	312	0.341
386	164	0.913
386	127	0.378
386	167	0.423
386	470	0.656
386	78	0.240
387	64	0.635
387	35	0.994
387	195	0.641
387	249	0.999
387	122	0.786
387	227	0.975
387	53	0.208
387	218	0.595
387	234	0.199
387	489	0.191
387	478	0.751
387	196	0.563
387	299	0.288
387	277	0.257
387	226	0.942
388	192	0.176
388	373	0.114
388	440	0.980
388	5	0.727
388	165	0.118
389	492	0.164
389	133	0.700
389	163	0.015
389	70	0.171
389	124	0.597
389	132	0.412
389	356	0.181
389	14	0.218
389	246	0.167
389	74	0.776
389	260	0.802
389	47	0.048
389	290	0.264
389	193	0.116
389	49	0.773
390	386	0.369
390	149	0.093
390	283	0.276
390	377	0.677
390	219	0.470
390	114	0.129
391	493	0.976
391	344	0.861
391	250	0.383
391	319	0.789
391	392	0.023
391	471	0.403
391	211	0.311
391	495	0.502
391	253	0.949
391	370	0.851
391	451	0.532
391	169	0.282
392	112	0.787
392	353	0.807
392	193	0.232
392	431	0.871
392	177	0.269
392	270	0.248
392	212	0.018
392	450	0.764
392	92	0.801
393	406	0.975
393	483	0.284
393	134	0.229
393	392	0.368
394	424	0.336
394	492	0.147
394	274	0.046
394	354	0.144
394	175	0.827
394	238	0.148
394	395	0.086
394	400	0.002
394	75	0.904
394	137	0.808
394	130	0.844
394	475	0.681
395	264	0.339
395	33	0.628
395	195	0.192
395	40	0.186
395	96	0.364
395	105	0.989
395	37	0.508
395	338	0.745
395	378	0.559
395	376	0.519
397	313	0.488
397	387	0.931
397	35	0.139
397	356	0.114
397	132	0.179
397	451	0.765
397	295	0.263
397	360	0.219
397	71	0.202
397	372	0.519
397	482	0.462
397	215	0.750
397	386	0.646
398	441	0.988
398	62	0.901
399	245	0.131
399	130	0.044
399	169	0.458
399	208	0.956
400	181	0.546
400	197	0.444
401	465	0.916
401	267	0.606
401	0	0.246
401	494	0.216
401	379	0.467
401	345	0.529
402	139	0.922
403	69	0.644
404	76	0.704
404	381	0.950
404	331	0.515
404	31	0.790
404	412	0.224
404	417	0.874
404	220	0.660
404	97	0.086
404	231	0.297
405	140	0.760
405	1	0.183
405	101	0.481
405	225	0.855
405	202	0.384
406	298	0.081
406	81	0.107
406	238	0.230
406	50	0.798
406	377	0.348
406	186	0.704
406	331	0.080
406	442	0.160
406	265	0.953
406	440	0.642
406	315	0.315
406	229	0.924
407	50	0.689
407	14	0.516
407	439	0.348
407	346	0.730
407	466	0.126
407	234	0.451
407	390	0.740
407	386	0.130
407	316	0.632
407	199	0.877
407	398	0.743
407	44	0.832
408	225	0.668
408	274	0.953
408	439	0.207
408	72	0.756
408	342	0.403
408	18	0.583
408	441	0.085
408	127	0.772
408	215	0.359
408	364	0.004
408	196	0.379
408	142	0.922
409	306	0.135
409	195	0.551
409	272	0.635
409	467	0.831
410	292	0.391
410	409	0.155
410	466	0.863
410	317	0.399
410	12	0.844
411	352	0.013
412	366	0.277
412	441	0.705
412	19	0.328
413	196	0.882
413	46	0.680
413	291	0.399
415	108	0.863
415	9	0.543
415	7	0.611
415	397	0.848
415	111	0.990
415	186	0.699
415	355	0.583
415	458	0.234
415	439	0.021
415	189	0.008
415	49	0.749
415	120	0.256
415	200	0.956
416	412	0.750
416	383	0.169
416	14	0.488
416	233	0.301
416	372	0.524
416	90	0.618
416	237	0.383
416	476	0.353
416	23	0.495
416	330	0.281
416	398	0.016
416	221	0.283
416	428	0.023
417	436	0.167
417	69	0.841
417	75	0.363
417	262	0.876
417	113	0.596
417	344	0.276
417	464	0.606
417	391	0.974
417	204	0.113
417	414	0.495
417	218	0.674
418	370	0.222
418	357	0.365
418	292	0.093
418	159	0.169
418	479	0.776
418	372	0.514
418	242	0.755
418	165	0.531
418	33	0.977
418	318	0.211
418	20	0.161
418	95	0.362
418	322	0.118
419	212	0.576
419	379	0.821
419	365	0.383
420	391	0.187
420	115	0.920
420	240	0.440
420	207	0.842
420	151	0.282
420	279	0.830
420	49	0.427
420	52	0.050
420	260	0.826
420	46	0.558
420	305	0.369
420	328	0.034
420	152	0.164
420	459	0.077
421	282	0.186
422	472	0.817
422	217	0.272
422	323	0.430
422	32	0.111
422	167	0.425
422	418	0.178
423	90	0.713
423	281	0.921
423	443	0.038
423	495	0.683
423	280	0.150
423	105	0.588
423	86	0.016
423	301	0.327
423	325	0.953
423	306	0.912
423	243	0.839
424	310	0.142
424	232	0.822
424	230	0.780
424	421	0.690
424	236	0.615
424	187	0.971
424	30	0.771
424	351	0.920
424	417	0.686
424	15	0.147
424	102	0.968
425	43	0.011
425	39	0.107
425	1	0.044
425	194	0.260
425	357	0.238
425	484	0.469
426	304	0.921
426	366	0.056
426	399	0.186
426	186	0.192
426	105	0.565
426	172	0.913
426	124	0.083
426	171	0.709
426	97	0.965
426	57	0.145
426	273	0.181
427	146	0.464
427	495	0.505
427	440	0.137
427	455	0.211
427	286	0.444
428	216	0.718
428	148	0.026
428	42	0.965
428	219	0.013
429	207	0.277
430	435	0.311
430	262	0.223
430	283	0.851
430	32	0.209
430	325	0.408
430	215	0.615
430	226	0.269
430	395	0.051
431	24	0.062
431	283	0.029
431	43	0.113
431	112	0.531
431	232	0.606
432	329	0.770
432	43	0.352
432	495	0.337
432	200	0.461
432	224	0.561
432	187	0.228
432	136	0.738
432	484	0.237
432	188	0.068
432	394	0.280
432	238	0.684
433	159	0.402
433	494	0.521
433	183	0.158
433	84	0.611
433	270	0.273
433	243	0.566
433	373	0.778
433	412	0.820
433	151	0.046
433	2	0.174
433	144	0.335
433	312	0.726
433	285	0.522
433	246	0.356
434	499	0.238
434	2	0.860
434	58	0.384
434	381	0.322
435	483	0.889
435	186	0.895
435	385	0.477
435	205	0.373
435	194	0.391
435	395	0.739
435	305	0.522
435	418	0.410
435	50	0.111
435	188	0.925
435	462	0.141
435	344	0.964
435	111	0.309
436	282	0.318
436	70	0.275
436	217	0.531
436	80	1.000
436	330	0.281
436	429	0.368
437	196	0.386
437	66	0.768
437	46	0.549
437	184	0.455
437	440	0.656
437	15	0.496
437	154	0.239
437	348	0.373
437	357	0.470
438	170	0.133
438	177	0.015
438	397	0.925
438	212	0.333
438	292	0.158
438	341	0.079
439	191	0.053
439	356	0.247
439	141	0.426
439	173	0.985
439	297	0.640
439	169	0.339
439	400	0.471
439	322	0.645
439	200	0.731
439	101	0.890
439	461	0.102
440	45	0.473
440	105	0.846
440	252	0.295
440	376	0.784
440	357	0.764
440	86	0.345
440	211	0.219
441	183	0.487
441	142	0.964
441	306	0.328
441	329	0.914
441	31	0.350
441	439	0.117
441	489	0.391
441	123	0.904
441	248	0.597
442	36	0.262
442	144	0.855
442	430	0.105
442	268	0.721
442	437	0.773
442	96	0.467
442	75	0.554
442	45	0.141
442	135	0.978
442	468	0.393
442	337	0.875
442	92	0.221
442	435	0.761
443	38	0.209
443	455	0.034
443	272	0.332
443	251	0.283
443	21	0.189
443	446	0.693
443	201	0.690
443	216	0.861
443	356	0.731
443	118	0.493
443	245	0.316
443	473	0.305
443	79	0.927
444	107	0.757
444	70	0.875
444	358	0.020
444	363	0.781
444	54	0.283
444	42	0.879
444	3	0.126
444	482	0.328
444	76	0.343
444	430	0.454
444	77	0.592
444	150	0.853
444	58	0.036
445	117	0.573
445	202	0.175
445	239	0.341
445	70	0.909
445	282	0.063
445	381	0.026
445	477	0.319
445	39	0.440
445	262	0.109
446	181	0.264
446	220	0.139
446	453	0.913
446	244	0.773
446	234	0.112
446	267	0.348
446	101	0.828
446	225	0.762
446	399	0.632
446	22	0.650
446	89	0.866
447	394	0.364
447	428	0.983
447	131	0.022
447	51	0.569
447	116	0.656
447	414	0.989
447	190	0.427
447	169	0.476
447	146	0.922
447	203	0.141
447	300	0.977
447	148	0.046
447	99	0.822
447	47	0.364
448	206	0.743
448	121	0.333
448	394	0.512
448	273	0.851
448	356	0.740
448	70	0.788
448	312	0.280
448	372	0.823
448	82	0.473
448	344	0.136
448	74	0.472
449	280	0.850
450	468	0.408
450	470	0.896
450	60	0.799
450	105	0.461
450	112	0.586
450	236	0.842
451	86	0.654
451	108	0.060
452	101	0.091
454	158	0.266
454	336	0.067
454	202	0.298
454	176	0.836
454	240	0.742
454	249	0.457
454	402	0.048
454	206	0.311
454	126	0.221
454	28	0.162
454	153	0.196
454	138	0.728
455	209	0.987
455	390	0.389
455	154	0.649
455	492	0.087
455	68	0.213
455	360	0.929
455	145	0.362
456	61	0.158
456	240	0.683
456	272	0.530
456	166	0.039
456	237	0.039
457	397	0.741
457	70	0.088
457	151	0.865
457	8	0.213
457	463	0.392
457	75	0.230
457	71	0.502
457	239	0.841
457	201	0.685
457	225	0.086
458	354	0.830
458	417	0.555
458	253	0.957
458	319	0.510
458	436	0.307
458	153	0.874
458	246	0.427
458	167	0.178
458	210	0.109
458	403	0.041
458	425	0.854
459	235	0.412
459	300	0.297
459	337	0.200
459	446	0.089
459	217	0.419
459	381	0.472
459	255	0.809
460	225	0.367
460	3	0.066
460	404	0.793
460	302	0.509
460	262	0.566
460	484	0.823
460	463	0.434
460	380	0.895
460	6	0.091
461	29	0.057
461	361	0.957
461	22	0.686
461	473	0.047
461	49	0.613
461	327	0.647
461	91	0.543
461	185	0.676
461	191	0.162
461	84	0.905
461	342	0.702
461	81	0.361
462	143	0.843
462	348	0.134
462	94	0.210
462	227	0.573
463	434	0.637
463	381	0.989
464	81	0.826
